State,City,Station Name,Longitude,Latitude
Uttar Pradesh,,"NishantGanj,Lucknow,UttarPradesh",80.95282000000003,26.867260000000044
Uttar Pradesh,,"TalkatoraDistrictIndustriesCenter,Lucknow,UttarPradesh",80.92135000000007,26.85471000000007
Uttar Pradesh,Meerut,"GangaNagar,Meerut,UttarPradesh",77.75963000000007,29.007580000000075
Uttar Pradesh,,"JaiBhimNagar,Meerut,UttarPradesh",77.75511000000006,28.960230000000024
Uttar Pradesh,,"PallavpuramPhase2,Meerut,UttarPradesh",77.70459000000005,28.998620000000074
Uttar Pradesh,Moradabad,"BuddhiVihar,Moradabad,UttarPradesh",78.73620000000005,28.83367000000004
Uttar Pradesh,,"EcoHerbalPark,Moradabad,UttarPradesh",78.77684000000005,28.83893000000006
Uttar Pradesh,,"EmploymentOffice,Moradabad,UttarPradesh",83.48221000000007,25.668810000000065
Uttar Pradesh,,"JigarColony,Moradabad,UttarPradesh",78.77240000000006,28.85471000000007
Uttar Pradesh,,"KashiramNagar,Moradabad,UttarPradesh",78.74410000000006,28.849020000000053
Uttar Pradesh,,"LajpatNagar,Moradabad,UttarPradesh",78.78426000000007,28.82462000000004
Uttar Pradesh,,"TransportNagar,Moradabad,UttarPradesh",78.75724000000008,28.799540000000036
Uttar Pradesh,Muzaffarnagar,"NewMandi,Muzaffarnagar,UttarPradesh",77.71059000000008,29.467820000000074
Uttar Pradesh,Noida,"Sector,UttarPradesh",77.32610000000005,28.570800000000077
Uttar Pradesh,,"Sector,UttarPradesh",77.32610000000005,28.570800000000077
Uttar Pradesh,,"Sector,UttarPradesh",77.32610000000005,28.570800000000077
Uttar Pradesh,,"Sector,UttarPradesh",77.32610000000005,28.570800000000077
Uttar Pradesh,Prayagraj,"Jhunsi,Prayagraj,UttarPradesh",81.92509000000007,25.427000000000078
Uttar Pradesh,,"MotilalNehruNIT,Prayagraj,UttarPradesh",81.86148340645448,25.465539130589214
Uttar Pradesh,,"NagarNigam,Prayagraj,UttarPradesh",81.82693000000006,25.449190000000044
Uttar Pradesh,Varanasi,"ArdhaliBazar,Varanasi,UttarPradesh",82.99655000000007,25.33287000000007
Uttar Pradesh,,"Bhelupur,Varanasi,UttarPradesh",82.99755000000005,25.296820000000025
Uttar Pradesh,,"IESDBanarasHinduUniversity,Varanasi,UttarPradesh",82.99655000000007,25.33287000000007
Uttar Pradesh,,"Maldahiya,Varanasi,UttarPradesh",82.99416000000008,25.325780000000066
Uttar Pradesh,Vrindavan,"OmexEternity,Vrindavan,UttarPradesh",77.68251000000004,27.561600000000055
Uttarakhand,Dehradun,"DoonUniversity,Dehradun,Uttarakhand",78.04370000000006,30.26959000000005
West Bengal,Asansol,"AsansolCourtArea,Asansol,WestBengal",86.94751000000008,23.689010000000053
West Bengal,Durgapur,"SidhuKanhuIndoorStadium,Durgapur,WestBengal",87.30801000000008,23.51583000000005
West Bengal,Haldia,"Haldia,Haldia,WestBengal",88.08314000000007,22.062620000000038
West Bengal,Howrah,"BelurMath,Howrah,WestBengal",88.34781000000004,22.63062000000008
West Bengal,,"Ghusuri,Howrah,WestBengal",88.35093000000006,22.612400000000036
West Bengal,,"Padmapukur,Howrah,WestBengal",88.29931000000005,22.56782000000004
West Bengal,Kolkata,"Ballygunge,Kolkata,WestBengal",88.36437000000006,22.53177000000005
West Bengal,,"Bidhannagar,Kolkata,WestBengal",88.41680000000008,22.591510000000028
West Bengal,,"FortWilliam,Kolkata,WestBengal",88.34262000000007,22.559560000000033
West Bengal,,"Jadavpur,Kolkata,WestBengal",88.40856000000008,22.48159000000004
West Bengal,,"RabindraBharatiUniversity,Kolkata,WestBengal",88.35901000000007,22.584380000000067
West Bengal,,"RabindraSarobar,Kolkata,WestBengal",88.35434000000004,22.50923000000006
West Bengal,,"Victoria,Kolkata,WestBengal",88.34332000000006,22.544440000000066
West Bengal,Siliguri,"Ward,WestBengal",88.00000000000006,24.000000000000057
